
i	bp(i)	bp(j)	avgMFE	avgZ	avgED	*Indicates most favorable bp has competition; bp(j) has more favorable partner or is more likely to be unpaired
nt-1:	73	163	-49.1	-2.45	7.02
nt-2*:	74	162	-49.1	-2.45	7.02
nt-3:	75	75	-47.8	-2.44	6.27
nt-4:	76	76	-47.8	-2.46	6.31
nt-5:	77	77	-48.06	-2.4	6.56
nt-6:	78	78	-48.02	-2.39	7.17
nt-7:	79	151	-47.96	-2.33	7.8
nt-8:	80	150	-47.86	-2.25	8.24
nt-9:	81	149	-47.86	-2.25	8.24
nt-10*:	82	148	-47.86	-2.25	8.24
nt-11:	83	147	-47.86	-2.25	8.24
nt-12:	84	84	-47.36	-2.05	8.78
nt-13:	85	145	-46.43	-1.7	12.7
nt-14:	86	123	-46.43	-1.7	12.7
nt-15:	87	122	-46.43	-1.7	12.7
nt-16:	88	88	-45.47	-1.51	15.19
nt-17:	89	121	-45.17	-1.43	16.11
nt-18:	90	120	-44.72	-1.34	17.11
nt-19:	91	119	-44.72	-1.34	17.11
nt-20:	92	118	-44.72	-1.34	17.11
nt-21:	93	117	-44.72	-1.34	17.11
nt-22:	94	115	-44.72	-1.34	17.11
nt-23:	95	114	-44.72	-1.34	17.11
nt-24:	96	96	-43.27	-1.13	20.47
nt-25:	97	97	-43.12	-1.12	20.39
nt-26:	98	98	-42.97	-1.12	20.32
nt-27:	99	110	-42.85	-1.12	20.25
nt-28:	100	109	-42.85	-1.12	20.25
nt-29:	101	108	-42.85	-1.12	20.25
nt-30:	102	107	-42.85	-1.12	20.25
nt-31:	103	103	-42.03	-1.04	20.33
nt-32:	104	104	-41.86	-1.01	20.47
nt-33:	105	105	-41.69	-0.99	20.68
nt-34:	106	106	-41.54	-0.95	20.89
nt-35:	102	107	-42.85	-1.12	20.25
nt-36:	101	108	-42.85	-1.12	20.25
nt-37:	100	109	-42.85	-1.12	20.25
nt-38:	99	110	-42.85	-1.12	20.25
nt-39:	111	111	-41.02	-0.86	21.47
nt-40:	112	112	-41.06	-0.87	21.65
